,how,many,campuses,does,the,california,state,university,have,?
amongst,0.2514404058456421,0.4693014621734619,0.2593216001987457,0.19794820249080658,0.30752041935920715,0.1844179332256317,0.18313658237457275,0.24041008949279785,0.4076453745365143,0.16806721687316895
these,0.41104358434677124,0.7077717185020447,0.23576746881008148,0.31633180379867554,0.49086877703666687,0.15675662457942963,0.21549007296562195,0.1403891146183014,0.6459943056106567,0.2571668326854706
include,0.1816270500421524,0.4642373323440552,0.19892962276935577,0.26005542278289795,0.2951717972755432,0.16449452936649323,0.14152826368808746,0.09942364692687988,0.4281085729598999,0.14925788342952728
5,0.03444203734397888,0.006714559160172939,0.045498453080654144,0.10162957012653351,0.09255307912826538,0.09138953685760498,0.08935672789812088,0.07209640741348267,0.023788409307599068,0.06222071498632431
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
of,0.2480744868516922,0.37253960967063904,0.2573612928390503,0.3119818866252899,0.733189046382904,0.24929828941822052,0.34253445267677307,0.30646374821662903,0.3802283704280853,0.1826142966747284
california,0.15981262922286987,0.24571245908737183,0.23668748140335083,0.10136774927377701,0.2750805914402008,1.0,0.3314559757709503,0.2980538606643677,0.1807585507631302,0.1409905105829239
campuses,0.07508031278848648,0.254014253616333,0.9999999403953552,0.13275954127311707,0.19650089740753174,0.23668748140335083,0.34082871675491333,0.5903001427650452,0.24671624600887299,0.08666198700666428
(,0.1676948219537735,0.1455259770154953,0.11215557903051376,0.2728188931941986,0.33289089798927307,0.16755922138690948,0.23423868417739868,0.20313534140586853,0.23072676360607147,0.40561532974243164
irvine,0.0902923047542572,0.15450620651245117,0.23915989696979523,0.07642397284507751,0.24075265228748322,0.45087122917175293,0.24646814167499542,0.3363587558269501,0.17692704498767853,0.12018196284770966
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
los,0.1389930248260498,0.23644691705703735,0.18738369643688202,0.10503679513931274,0.2502395510673523,0.641045331954956,0.16002918779850006,0.19573059678077698,0.15787723660469055,0.15495611727237701
angeles,0.15835323929786682,0.2358880192041397,0.18209348618984222,0.10788265615701675,0.24588194489479065,0.6717669367790222,0.16862811148166656,0.21483512222766876,0.17562218010425568,0.16139166057109833
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
riverside,0.09854016453027725,0.22203929722309113,0.4127994179725647,0.12624190747737885,0.27102717757225037,0.4531821310520172,0.2317875474691391,0.43151989579200745,0.17961885035037994,0.10042606294155121
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
santa,0.1530441790819168,0.1907729059457779,0.24095824360847473,0.1202433630824089,0.23511074483394623,0.4592178761959076,0.203795924782753,0.176166832447052,0.15219612419605255,0.17321589589118958
barbara,0.11465443670749664,0.17428062856197357,0.184997096657753,0.091420978307724,0.17965389788150787,0.41829583048820496,0.15054288506507874,0.20893439650535583,0.12555772066116333,0.15980994701385498
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.2599843442440033,0.3461615741252899,0.5171257257461548,0.2441616654396057,0.2653750479221344,0.2665814459323883,0.4711785912513733,0.20544172823429108
san,0.11613621562719345,0.20305834710597992,0.22529694437980652,0.11352116614580154,0.2858080565929413,0.5170050263404846,0.20369088649749756,0.235455721616745,0.1570361703634262,0.10952327400445938
diego,0.10675806552171707,0.20995798707008362,0.18445497751235962,0.12579059600830078,0.20885010063648224,0.5714370608329773,0.22886620461940765,0.19632387161254883,0.13668768107891083,0.11438121646642685
),0.17939934134483337,0.16602720320224762,0.10781950503587723,0.2575884759426117,0.3456730246543884,0.19286775588989258,0.2340407520532608,0.20796938240528107,0.22866283357143402,0.42300865054130554
;,0.07230665534734726,0.11763367056846619,-0.017960624769330025,0.0650511160492897,0.09152708947658539,0.08404627442359924,0.07773168385028839,-0.012021088972687721,0.10650043189525604,0.10349778085947037
12,0.10959922522306442,0.1780882626771927,0.01641857996582985,0.167842298746109,0.28907760977745056,0.013599052093923092,0.18015636503696442,-0.017764680087566376,0.20622025430202484,0.10021790862083435
california,0.15981262922286987,0.24571245908737183,0.23668748140335083,0.10136774927377701,0.2750805914402008,1.0,0.3314559757709503,0.2980538606643677,0.1807585507631302,0.1409905105829239
state,0.15028610825538635,0.23203584551811218,0.34082871675491333,0.15987756848335266,0.3097178041934967,0.3314559757709503,1.0,0.3891100585460663,0.2083192616701126,0.1160883978009224
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
campuses,0.07508031278848648,0.254014253616333,0.9999999403953552,0.13275954127311707,0.19650089740753174,0.23668748140335083,0.34082871675491333,0.5903001427650452,0.24671624600887299,0.08666198700666428
(,0.1676948219537735,0.1455259770154953,0.11215557903051376,0.2728188931941986,0.33289089798927307,0.16755922138690948,0.23423868417739868,0.20313534140586853,0.23072676360607147,0.40561532974243164
bakersfield,0.09792204946279526,0.17604400217533112,0.29275476932525635,0.09507853537797928,0.25596779584884644,0.4580737054347992,0.21763351559638977,0.3373892903327942,0.11372458189725876,0.14907705783843994
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
channel,0.1534586250782013,0.19729399681091309,0.1940588504076004,0.17076775431632996,0.2860044836997986,0.16083674132823944,0.10923346132040024,0.14136937260627747,0.1570143699645996,0.20176179707050323
islands,0.11230996996164322,0.19785553216934204,0.25734999775886536,0.14161282777786255,0.27959951758384705,0.18895979225635529,0.153355672955513,0.1570177525281906,0.18700772523880005,0.11824353039264679
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
dominguez,0.13547758758068085,0.15545718371868134,0.09521764516830444,0.10140908509492874,0.2433931827545166,0.2690522372722626,0.12332800030708313,0.2146223932504654,0.11104563623666763,0.1992209255695343
hills,0.12373878061771393,0.19942227005958557,0.292218416929245,0.12492098659276962,0.23250389099121094,0.34253862500190735,0.17750990390777588,0.18735434114933014,0.16363096237182617,0.09409230202436447
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
fullerton,0.20461809635162354,0.21946437656879425,0.22377334535121918,0.15767596662044525,0.2543330788612366,0.3988167345523834,0.24813257157802582,0.3172934651374817,0.21080133318901062,0.1444910317659378
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
los,0.1389930248260498,0.23644691705703735,0.18738369643688202,0.10503679513931274,0.2502395510673523,0.641045331954956,0.16002918779850006,0.19573059678077698,0.15787723660469055,0.15495611727237701
angeles,0.15835323929786682,0.2358880192041397,0.18209348618984222,0.10788265615701675,0.24588194489479065,0.6717669367790222,0.16862811148166656,0.21483512222766876,0.17562218010425568,0.16139166057109833
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
long,0.2615325152873993,0.33054181933403015,0.10255475342273712,0.2278868407011032,0.3075225353240967,0.19318564236164093,0.19305993616580963,0.11100612580776215,0.3668093681335449,0.19699987769126892
beach,0.07042080163955688,0.16897013783454895,0.2681109309196472,0.06713809818029404,0.20261730253696442,0.3935070335865021,0.21907968819141388,0.16251474618911743,0.165578231215477,0.16120761632919312
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
northridge,0.16833750903606415,0.17298954725265503,0.3855147361755371,0.17239534854888916,0.2741398513317108,0.4963429570198059,0.38612937927246094,0.4555760622024536,0.1477566659450531,0.1958581805229187
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
pomona,0.10733672231435776,0.23103652894496918,0.2919948399066925,0.16203992068767548,0.22145889699459076,0.5170363783836365,0.2785710394382477,0.4211539626121521,0.18211160600185394,0.10821488499641418
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
san,0.11613621562719345,0.20305834710597992,0.22529694437980652,0.11352116614580154,0.2858080565929413,0.5170050263404846,0.20369088649749756,0.235455721616745,0.1570361703634262,0.10952327400445938
bernardino,0.10074875503778458,0.24235501885414124,0.251595139503479,0.10983016341924667,0.2722903788089752,0.463833212852478,0.22445544600486755,0.2744377851486206,0.1673329770565033,0.11443846672773361
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
san,0.11613621562719345,0.20305834710597992,0.22529694437980652,0.11352116614580154,0.2858080565929413,0.5170050263404846,0.20369088649749756,0.235455721616745,0.1570361703634262,0.10952327400445938
diego,0.10675806552171707,0.20995798707008362,0.18445497751235962,0.12579059600830078,0.20885010063648224,0.5714370608329773,0.22886620461940765,0.19632387161254883,0.13668768107891083,0.11438121646642685
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
san,0.11613621562719345,0.20305834710597992,0.22529694437980652,0.11352116614580154,0.2858080565929413,0.5170050263404846,0.20369088649749756,0.235455721616745,0.1570361703634262,0.10952327400445938
marcos,0.08411233127117157,0.24819937348365784,0.26737311482429504,0.09970477223396301,0.19877344369888306,0.3456861078739166,0.2906228005886078,0.2860777676105499,0.17579799890518188,0.11728163808584213
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.2599843442440033,0.3461615741252899,0.5171257257461548,0.2441616654396057,0.2653750479221344,0.2665814459323883,0.4711785912513733,0.20544172823429108
san,0.11613621562719345,0.20305834710597992,0.22529694437980652,0.11352116614580154,0.2858080565929413,0.5170050263404846,0.20369088649749756,0.235455721616745,0.1570361703634262,0.10952327400445938
luis,0.11849996447563171,0.18227016925811768,0.11381562799215317,0.06661557406187057,0.2025856077671051,0.3129330575466156,0.200393408536911,0.13602763414382935,0.11433485150337219,0.07192636281251907
obispo,0.13760875165462494,0.24182166159152985,0.36503866314888,0.1106211468577385,0.223151296377182,0.5143511891365051,0.29568251967430115,0.3733634054660797,0.1758030503988266,0.238881453871727
),0.17939934134483337,0.16602720320224762,0.10781950503587723,0.2575884759426117,0.3456730246543884,0.19286775588989258,0.2340407520532608,0.20796938240528107,0.22866283357143402,0.42300865054130554
;,0.07230665534734726,0.11763367056846619,-0.017960624769330025,0.0650511160492897,0.09152708947658539,0.08404627442359924,0.07773168385028839,-0.012021088972687721,0.10650043189525604,0.10349778085947037
and,0.33647966384887695,0.5296266674995422,0.2599843442440033,0.3461615741252899,0.5171257257461548,0.2441616654396057,0.2653750479221344,0.2665814459323883,0.4711785912513733,0.20544172823429108
private,0.08935344964265823,0.2148355096578598,0.3545578420162201,0.1316513568162918,0.18291357159614563,0.18488489091396332,0.3059387505054474,0.33786600828170776,0.1496797353029251,0.14389030635356903
institutions,0.2266826033592224,0.3441540002822876,0.518134593963623,0.21748235821723938,0.2776423394680023,0.22867991030216217,0.3893241584300995,0.4900350570678711,0.2669343948364258,0.19119486212730408
such,0.307365357875824,0.5649948120117188,0.16415853798389435,0.2787191867828369,0.3575236201286316,0.16598737239837646,0.1818901002407074,0.11827239394187927,0.42997312545776367,0.17851735651493073
as,0.33782753348350525,0.4070141911506653,0.21237757802009583,0.31202155351638794,0.48381632566452026,0.1933012157678604,0.26851922273635864,0.21858684718608856,0.37788212299346924,0.27043893933296204
the,0.33890387415885925,0.4335206151008606,0.19650089740753174,0.35928019881248474,1.0,0.2750805914402008,0.3097178041934967,0.263973206281662,0.40389683842658997,0.22068053483963013
california,0.15981262922286987,0.24571245908737183,0.23668748140335083,0.10136774927377701,0.2750805914402008,1.0,0.3314559757709503,0.2980538606643677,0.1807585507631302,0.1409905105829239
institute,0.1578029990196228,0.17137596011161804,0.3933389484882355,0.12312955409288406,0.24399729073047638,0.27198994159698486,0.2645721435546875,0.5763126611709595,0.13914279639720917,0.115291528403759
of,0.2480744868516922,0.37253960967063904,0.2573612928390503,0.3119818866252899,0.733189046382904,0.24929828941822052,0.34253445267677307,0.30646374821662903,0.3802283704280853,0.1826142966747284
technology,0.20081453025341034,0.2643958628177643,0.35692259669303894,0.1650850474834442,0.21669498085975647,0.20699074864387512,0.22469481825828552,0.384223997592926,0.17988993227481842,0.11564995348453522
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
chapman,0.2226920872926712,0.18085893988609314,0.19073589146137238,0.11249301582574844,0.23831254243850708,0.2433515042066574,0.16330406069755554,0.27428701519966125,0.21764038503170013,0.20469197630882263
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.19650089740753174,0.35928019881248474,1.0,0.2750805914402008,0.3097178041934967,0.263973206281662,0.40389683842658997,0.22068053483963013
claremont,0.10715729743242264,0.18425484001636505,0.4200231730937958,0.07556415349245071,0.30587077140808105,0.4512670040130615,0.3034224212169647,0.48904308676719666,0.15634794533252716,0.12811198830604553
colleges,0.16339896619319916,0.24727776646614075,0.6112222671508789,0.2081788033246994,0.2200278788805008,0.21744340658187866,0.33785632252693176,0.6181914210319519,0.24089691042900085,0.15586905181407928
(,0.1676948219537735,0.1455259770154953,0.11215557903051376,0.2728188931941986,0.33289089798927307,0.16755922138690948,0.23423868417739868,0.20313534140586853,0.23072676360607147,0.40561532974243164
claremont,0.10715729743242264,0.18425484001636505,0.4200231730937958,0.07556415349245071,0.30587077140808105,0.4512670040130615,0.3034224212169647,0.48904308676719666,0.15634794533252716,0.12811198830604553
mckenna,0.1599191427230835,0.1795637309551239,0.19029231369495392,0.11350861191749573,0.18872606754302979,0.33374500274658203,0.1843028962612152,0.27891212701797485,0.16070948541164398,0.1846482753753662
college,0.138996884226799,0.20574161410331726,0.5128457546234131,0.18735244870185852,0.19751401245594025,0.2992563545703888,0.2980293929576874,0.6649739742279053,0.16308674216270447,0.11076676845550537
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
harvey,0.16688422858715057,0.14250652492046356,0.07086854428052902,0.0972292497754097,0.22113537788391113,0.27435365319252014,0.10869757831096649,0.20273815095424652,0.13304343819618225,0.22152839601039886
mudd,0.14498141407966614,0.1999197006225586,0.20857058465480804,0.11913692206144333,0.20116376876831055,0.2717535197734833,0.2033223807811737,0.21489492058753967,0.2081625759601593,0.20535379648208618
college,0.138996884226799,0.20574161410331726,0.5128457546234131,0.18735244870185852,0.19751401245594025,0.2992563545703888,0.2980293929576874,0.6649739742279053,0.16308674216270447,0.11076676845550537
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
pitzer,0.20043626427650452,0.18125230073928833,0.17477700114250183,0.09069544076919556,0.2687695026397705,0.27322569489479065,0.2102510929107666,0.3052096664905548,0.1794530749320984,0.15030917525291443
college,0.138996884226799,0.20574161410331726,0.5128457546234131,0.18735244870185852,0.19751401245594025,0.2992563545703888,0.2980293929576874,0.6649739742279053,0.16308674216270447,0.11076676845550537
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
pomona,0.10733672231435776,0.23103652894496918,0.2919948399066925,0.16203992068767548,0.22145889699459076,0.5170363783836365,0.2785710394382477,0.4211539626121521,0.18211160600185394,0.10821488499641418
college,0.138996884226799,0.20574161410331726,0.5128457546234131,0.18735244870185852,0.19751401245594025,0.2992563545703888,0.2980293929576874,0.6649739742279053,0.16308674216270447,0.11076676845550537
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.2599843442440033,0.3461615741252899,0.5171257257461548,0.2441616654396057,0.2653750479221344,0.2665814459323883,0.4711785912513733,0.20544172823429108
scripps,0.12750042974948883,0.24292470514774323,0.2522035539150238,0.11180004477500916,0.28097137808799744,0.3629332482814789,0.18045108020305634,0.2882118821144104,0.13294363021850586,0.16217854619026184
college,0.138996884226799,0.20574161410331726,0.5128457546234131,0.18735244870185852,0.19751401245594025,0.2992563545703888,0.2980293929576874,0.6649739742279053,0.16308674216270447,0.11076676845550537
),0.17939934134483337,0.16602720320224762,0.10781950503587723,0.2575884759426117,0.3456730246543884,0.19286775588989258,0.2340407520532608,0.20796938240528107,0.22866283357143402,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
loma,0.13010987639427185,0.1789039671421051,0.31744447350502014,0.11578235775232315,0.21166689693927765,0.44646626710891724,0.1764470636844635,0.3048348128795624,0.12228909879922867,0.20397135615348816
linda,0.07255108654499054,0.09846804291009903,0.11084350198507309,0.056112561374902725,0.15174615383148193,0.31931811571121216,0.10106002539396286,0.22242803871631622,0.11179421097040176,0.12316855788230896
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
loyola,0.07946056872606277,0.17459839582443237,0.3700646460056305,0.11738819628953934,0.20905107259750366,0.3802349865436554,0.24365948140621185,0.5014714598655701,0.13953064382076263,0.10960832983255386
marymount,0.09527211636304855,0.17655593156814575,0.43288856744766235,0.10674088448286057,0.2878168225288391,0.42572078108787537,0.2443460077047348,0.45904743671417236,0.1806693971157074,0.11808979511260986
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
occidental,0.07227888703346252,0.1506522297859192,0.24813619256019592,0.13774816691875458,0.29428133368492126,0.26092344522476196,0.20502278208732605,0.3024083375930786,0.15979616343975067,0.16074660420417786
college,0.138996884226799,0.20574161410331726,0.5128457546234131,0.18735244870185852,0.19751401245594025,0.2992563545703888,0.2980293929576874,0.6649739742279053,0.16308674216270447,0.11076676845550537
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
pepperdine,0.14989589154720306,0.1410197913646698,0.29457125067710876,0.08217211812734604,0.23319058120250702,0.2846801280975342,0.18091845512390137,0.4223534166812897,0.1640789806842804,0.13980357348918915
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
of,0.2480744868516922,0.37253960967063904,0.2573612928390503,0.3119818866252899,0.733189046382904,0.24929828941822052,0.34253445267677307,0.30646374821662903,0.3802283704280853,0.1826142966747284
redlands,0.09269300103187561,0.29914867877960205,0.37615346908569336,0.17136669158935547,0.36428302526474,0.38950681686401367,0.29749593138694763,0.32632097601890564,0.21740877628326416,0.07979502528905869
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
of,0.2480744868516922,0.37253960967063904,0.2573612928390503,0.3119818866252899,0.733189046382904,0.24929828941822052,0.34253445267677307,0.30646374821662903,0.3802283704280853,0.1826142966747284
san,0.11613621562719345,0.20305834710597992,0.22529694437980652,0.11352116614580154,0.2858080565929413,0.5170050263404846,0.20369088649749756,0.235455721616745,0.1570361703634262,0.10952327400445938
diego,0.10675806552171707,0.20995798707008362,0.18445497751235962,0.12579059600830078,0.20885010063648224,0.5714370608329773,0.22886620461940765,0.19632387161254883,0.13668768107891083,0.11438121646642685
",",0.22659391164779663,0.40610817074775696,0.25282976031303406,0.28617382049560547,0.4933079481124878,0.2704589068889618,0.29481780529022217,0.3017033040523529,0.3541618287563324,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.2599843442440033,0.3461615741252899,0.5171257257461548,0.2441616654396057,0.2653750479221344,0.2665814459323883,0.4711785912513733,0.20544172823429108
the,0.33890387415885925,0.4335206151008606,0.19650089740753174,0.35928019881248474,1.0,0.2750805914402008,0.3097178041934967,0.263973206281662,0.40389683842658997,0.22068053483963013
university,0.12992997467517853,0.19385361671447754,0.5903001427650452,0.09909145534038544,0.263973206281662,0.2980538606643677,0.3891100585460663,1.0,0.1617986559867859,0.11887256056070328
of,0.2480744868516922,0.37253960967063904,0.2573612928390503,0.3119818866252899,0.733189046382904,0.24929828941822052,0.34253445267677307,0.30646374821662903,0.3802283704280853,0.1826142966747284
southern,0.11308442056179047,0.18025599420070648,0.22141683101654053,0.0482201874256134,0.3282862603664398,0.2983402609825134,0.2978775203227997,0.224511981010437,0.15745104849338531,0.11225555837154388
california,0.15981262922286987,0.24571245908737183,0.23668748140335083,0.10136774927377701,0.2750805914402008,1.0,0.3314559757709503,0.2980538606643677,0.1807585507631302,0.1409905105829239
.,0.3287222981452942,0.3974229395389557,0.1942993551492691,0.3022993505001068,0.5934505462646484,0.2870451807975769,0.31380724906921387,0.290679007768631,0.41614407300949097,0.4130953550338745
